date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-09,0.0,4,2.25,2170,10500.0,1.0,0,2.0,4,1270,900,1960.0,2001,216 SW 183rd St,Normandy Park,WA 98166,USA
2014-06-05,749000.0,3,2.5,2670,10338.0,2.0,0,0.0,3,2670,0,1987.0,2000,14583 NE 58th St,Bellevue,WA 98007,USA
2014-05-06,329350.0,2,1.0,720,6687.0,1.0,0,0.0,3,720,0,1942.0,1999,9712 4th Ave NW,Seattle,WA 98117,USA
2014-06-03,471000.0,4,2.5,3030,9687.0,2.0,0,0.0,3,2020,1010,1998.0,2006,1165 SW 12th St,North Bend,WA 98045,USA
2014-06-20,725000.0,6,1.75,2380,4080.0,2.0,0,0.0,3,2380,0,1917.0,2009,4554 Latona Ave NE,Seattle,WA 98105,USA
2014-05-19,869000.0,5,3.25,4180,49222.0,2.0,0,0.0,4,2880,1300,1979.0,0,18524 SE 60th St,Issaquah,WA 98027,USA
2014-05-08,228000.0,4,1.75,2000,6120.0,1.0,0,0.0,3,1100,900,1965.0,1993,5933 S Eastwood Dr,Seattle,,USA
2014-05-23,306000.0,2,1.0,780,13500.0,1.0,0,0.0,4,780,0,1946.0,1989,15210 Mink Rd NE,Woodinville,WA 98077,USA
2014-07-10,263000.0,3,1.75,1580,9187.0,1.0,0,0.0,3,1180,400,1993.0,0,27621 221st Ave SE,Maple Valley,WA 98038,USA
2014-06-09,750000.0,4,3.25,2050,5000.0,2.0,0,0.0,4,1370,680,1987.0,0,427 27th Ave E,Seattle,WA 98112,USA
2014-05-09,851000.0,3,2.5,3560,107290.0,2.0,0,0.0,3,3560,0,1987.0,2000,21630-21648 NE 67th St,Redmond,WA 98053,USA
2014-06-26,214750.0,3,1.5,1090,8160.0,1.0,0,0.0,3,1090,0,1967.0,2014,16430 125th Ave SE,Renton,WA 98058,USA
2014-05-15,744000.0,4,3.0,1980,5352.0,2.5,0,0.0,3,1980,0,1941.0,2005,4103 SW Kenyon St,Seattle,WA 98136,USA
2014-06-02,400000.0,3,2.5,1495,936.0,3.0,0,0.0,3,1405,90,2006.0,0,1108 29th Ave S,Seattle,WA 98144,USA
2014-07-07,282508.8889,3,1.0,1560,7552.0,1.0,0,0.0,4,910,650,1948.0,0,228 NE 174th St,Shoreline,WA 98155,USA
2014-05-07,425000.0,2,2.5,1150,1027.0,3.0,0,0.0,3,1150,0,2008.0,0,3631 Greenwood Ave N,Seattle,WA 98103,USA
2014-05-13,480000.0,5,4.75,3830,35000.0,1.0,0,0.0,3,2130,1700,1976.0,0,18125 194th Ave NE,Woodinville,WA 98077,USA
2014-06-26,775000.0,3,2.75,2850,14800.0,1.0,0,0.0,4,1920,930,1976.0,1992,4904 145th Ave SE,Bellevue,WA 98006,USA
2014-06-05,2560498.333,3,2.5,1710,1664.0,2.0,0,0.0,5,1300,410,2003.0,0,2826 21st Ave W,Seattle,WA 98199,USA
2014-05-07,794154.0,4,2.0,2210,8556.0,1.0,0,1.0,4,1210,1000,1954.0,1979,3235 30th Ave W,Seattle,WA 98199,USA
2014-06-11,405000.0,3,2.0,1640,7201.0,1.0,0,0.0,3,1640,0,1948.0,1994,12711 37th Ave NE,Seattle,WA 98125,USA
2014-05-14,625000.0,4,2.75,1680,11180.0,1.0,0,0.0,4,1680,0,1966.0,0,15924 NE 53rd St,Redmond,WA 98052,USA
2014-06-11,329950.0,3,2.5,2456,7566.0,2.0,0,0.0,3,2456,0,2012.0,1912,33800-33998 12th Pl SW,Federal Way,WA 98023,USA
2014-06-04,520000.0,3,3.25,1540,1487.0,2.0,0,0.0,3,1540,0,2011.0,0,886 3rd Ave NE,Issaquah,WA 98029,USA
2014-07-07,775000.0,4,3.25,4100,241322.0,2.0,0,0.0,3,2500,1600,1981.0,2013,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA
2014-05-15,263000.0,3,2.25,1590,7748.0,2.0,0,0.0,4,1590,0,1991.0,0,35219 26th Ct S,Federal Way,WA 98003,USA
2014-06-18,365000.0,3,2.5,2640,6715.0,2.0,0,0.0,3,1680,960,1991.0,0,17917 162nd Pl SE,Renton,WA 98058,USA
2014-05-23,132500.0,3,1.0,1080,10500.0,1.0,0,0.0,3,1080,0,1967.0,2011,4411 S 314th St,Auburn,WA 98001,USA
2014-06-03,269187.5,3,1.75,1590,27200.0,1.5,0,0.0,4,1590,0,1926.0,1993,19827 SE Maple Valley Hwy,Maple Valley,WA 98038,USA
2014-07-10,290256.0,3,2.25,1720,7885.0,2.0,0,0.0,3,1720,0,1983.0,2009,32237 7th Ave SW,Federal Way,WA 98023,USA
2014-07-03,515000.0,5,3.25,2740,9629.0,1.0,0,0.0,5,1390,1350,1977.0,0,10723 NE 189th St,Bothell,WA 98011,USA
2014-05-20,1212500.0,4,3.5,4560,16643.0,1.0,0,3.0,3,2230,2330,1995.0,0,16864 SE 57th Pl,Bellevue,WA 98006,USA
2014-05-02,365000.0,3,1.0,1090,6435.0,1.0,0,0.0,4,1090,0,,2009,2504 SW Portland Ct,Seattle,WA 98106,USA
2014-05-19,690000.0,3,2.0,1610,5100.0,1.5,0,0.0,5,1610,0,1940.0,0,7341 20th Ave NE,Seattle,WA 98115,USA
2014-05-16,785000.0,3,2.0,2180,5440.0,1.0,0,0.0,5,1100,1080,1904.0,0,4111 Woodland Park Ave N,Seattle,WA 98103,USA
2014-05-12,788000.0,4,3.25,3680,5759.0,2.0,0,0.0,3,2840,840,2003.0,0,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
2014-07-08,430000.0,3,2.0,1550,6039.0,1.0,0,0.0,5,830,720,1942.0,0,6537 36th Ave SW,Seattle,WA 98126,USA
2014-05-09,505000.0,3,2.5,2100,5824.0,2.0,0,2.0,3,2100,0,1999.0,0,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA
2014-06-19,930000.0,5,2.0,3530,9385.0,1.5,0,0.0,3,3530,0,1925.0,2002,2833 Cascadia Ave S,Seattle,WA 98144,USA
2014-07-02,334500.0,2,1.5,830,1858.0,2.0,0,0.0,3,830,0,2005.0,0,2300 14th Ave S,Seattle,WA 98144,USA
2014-05-06,360000.0,4,2.0,2680,18768.0,1.0,0,0.0,5,2680,0,1965.0,0,31607-31633 44th Ave S,Auburn,WA 98001,USA
2014-05-22,370000.0,4,2.75,3150,67518.0,1.0,0,0.0,4,2250,900,1965.0,0,10867-11003 SE 295th St,Auburn,WA 98092,USA
2014-05-09,557000.0,4,2.5,2840,4500.0,2.0,0,0.0,3,2840,0,2012.0,1912,19226 76th Pl NE,Kenmore,WA 98028,USA
2014-06-30,308000.0,3,1.0,1010,8800.0,1.0,0,0.0,4,1010,0,1954.0,1979,5968 44th Ave S,Seattle,WA 98118,USA
2014-06-12,315000.0,3,2.5,1880,7000.0,2.0,0,0.0,3,1880,0,1993.0,0,11718 SE 203rd St,Kent,WA 98031,USA
2014-06-19,280000.0,3,3.0,3910,19023.0,2.0,0,0.0,3,3910,0,1985.0,0,31751 NE 110th St,Carnation,WA 98014,USA
2014-07-01,820000.0,3,2.25,2880,9750.0,2.0,0,0.0,3,2880,0,1989.0,0,16614 SE 50th Pl,Bellevue,WA 98006,USA
2014-07-08,289373.3077,3,2.5,2538,4600.0,2.0,0,0.0,3,2538,0,2013.0,1923,5703 Charlotte Ave SE,Auburn,WA 98092,USA
2014-06-26,669950.0,4,2.5,2670,11877.0,2.0,0,0.0,3,2670,0,1996.0,0,2522 227th Pl NE,Sammamish,WA 98074,USA
2014-06-04,470000.0,3,2.0,1800,12669.0,1.0,0,0.0,3,1800,0,1956.0,1990,10406 126th Ave NE,Kirkland,WA 98033,USA
2014-06-02,440000.0,4,2.75,2340,11034.0,1.0,0,0.0,3,1720,620,1967.0,2011,19311 47th Ave NE,Lake Forest Park,WA 98155,USA
2014-07-07,821000.0,3,2.75,2760,8476.0,1.0,0,0.0,4,1690,1070,1967.0,0,6950 93rd Ave SE,Mercer Island,WA 98040,USA
2014-06-19,352450.0,3,2.0,1430,6000.0,1.0,0,0.0,5,1430,0,1945.0,0,17510 12th Ave NE,Shoreline,WA 98155,USA
2014-05-13,530000.0,2,2.0,1680,4950.0,1.0,0,0.0,3,1680,0,2006.0,0,23726 NE 134th Pl,Redmond,WA 98053,USA
2014-05-28,840000.0,4,2.75,3040,2800.0,2.0,0,0.0,3,2100,940,1906.0,2014,318 E Mercer St,Seattle,WA 98102,USA
2014-06-10,525000.0,5,2.75,2880,8364.0,2.0,0,0.0,3,2880,0,2006.0,0,407 Kitsap Ave NE,Renton,WA 98059,USA
2014-05-19,195000.0,5,3.75,5340,10655.0,2.5,0,3.0,4,3740,1600,1912.0,1989,2601-2649 Shoreland Dr S,Seattle,WA 98144,USA
2014-06-04,765000.0,4,3.0,4410,5104.0,2.0,0,0.0,3,3400,1010,2006.0,0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,USA
2014-05-14,740000.0,5,5.0,5774,31675.0,1.0,0,2.0,3,4490,1284,1984.0,0,28511 10th Ave S,Federal Way,WA 98003,USA
2014-05-27,0.0,4,1.0,1360,13372.0,1.0,0,0.0,3,1360,0,1955.0,2005,18423 61st Pl NE,Kenmore,WA 98028,USA
2014-05-08,615000.0,2,1.0,1540,6872.0,1.0,0,0.0,4,820,720,1946.0,1989,2814 13th Ave W,Seattle,WA 98119,USA
2014-06-30,550000.0,3,2.25,1720,9600.0,1.0,0,0.0,4,1220,500,1967.0,0,5606 160th Ave NE,Redmond,WA 98052,USA
2014-05-22,475000.0,3,2.25,1820,8008.0,1.0,0,0.0,3,1240,580,1981.0,2013,17202 NE 134th Pl,Redmond,WA 98052,USA
2014-05-27,438000.0,3,1.75,1650,12940.0,1.0,0,0.0,4,1650,0,1961.0,2001,18504 57th Ave NE,Kenmore,WA 98028,USA
2014-05-09,312000.0,4,2.25,1930,7452.0,1.0,0,0.0,3,1430,500,1984.0,0,21423 114th Pl SE,Kent,WA 98031,USA
2014-06-25,599990.0,3,2.25,2680,9162.0,1.0,0,0.0,3,1570,1110,1978.0,0,4222 186th Pl SE,Issaquah,WA 98027,USA
2014-05-05,499000.0,4,2.5,2910,6479.0,2.0,0,0.0,3,2910,0,,0,34010 SE Sorenson St,,WA 98065,USA
2014-05-05,830000.0,4,2.5,3400,9692.0,2.0,0,0.0,3,3400,0,2007.0,0,12001 173rd Pl NE,Redmond,WA 98052,USA
2014-06-09,625000.0,3,1.75,2210,16200.0,1.0,0,0.0,3,1390,820,1958.0,2004,2022 123rd Ave SE,Bellevue,WA 98005,USA
2014-06-19,1525000.0,4,3.25,3620,5131.0,2.0,0,3.0,4,2350,1270,1927.0,0,3283 Conkling Pl W,Seattle,WA 98119,USA
2014-07-08,300000.0,4,2.5,2200,8065.0,2.0,0,0.0,3,2200,0,1998.0,2006,9526 S 221st Pl,Kent,WA 98031,USA
2014-06-10,310000.0,3,2.5,1780,6771.0,1.0,0,0.0,3,1230,550,1990.0,2009,8833 14th Ave SW,Seattle,WA 98106,USA
2014-06-27,447000.0,2,1.0,1320,8380.0,1.0,0,0.0,3,1320,0,1953.0,0,10356 Dibble Ave NW,Seattle,WA 98177,USA
2014-06-09,620000.0,3,2.5,2590,7237.0,2.0,0,0.0,3,2590,0,2004.0,2003,11331 19th Ave NE,Seattle,WA 98125,USA
2014-06-17,499500.0,3,2.5,2970,21907.0,2.0,0,0.0,3,2970,0,1998.0,2006,14239 183rd Ave SE,Renton,WA 98059,USA
2014-06-05,540000.0,4,2.25,1330,8400.0,1.5,0,0.0,3,1330,0,1962.0,2003,136 128th Ave SE,Bellevue,WA 98005,USA
2014-06-03,580135.0,4,2.5,3150,5886.0,2.0,0,0.0,3,3150,0,2014.0,0,13516 164th Ave SE,Renton,WA 98059,USA
2014-06-11,850830.0,3,2.5,2070,13241.0,1.5,0,0.0,5,1270,800,1910.0,0,2505 Boyer Ave E,Seattle,WA 98102,USA
2014-05-02,2384000.0,5,2.5,3650,9050.0,2.0,0,4.0,5,3370,280,1921.0,0,709 W Blaine St,Seattle,WA 98119,USA
2014-07-08,371500.0,3,1.0,1650,6400.0,1.0,0,0.0,4,980,670,1954.0,1979,9233 25th Ave SW,Seattle,WA 98106,USA
2014-06-29,464600.0,2,1.0,840,3400.0,1.0,0,2.0,4,840,0,1924.0,0,2423 11th Ave W,Seattle,WA 98119,USA
2014-06-05,1300000.0,6,4.5,3902,3880.0,3.0,0,4.0,4,2782,1120,1977.0,0,2306 Halleck Ave SW,Seattle,WA 98116,USA
2014-06-26,815000.0,4,2.75,2620,4743.0,1.0,0,2.0,4,1310,1310,1949.0,1985,3311 NW 75th St,Seattle,WA 98117,USA
2014-07-01,712000.0,3,2.5,2375,4094.0,2.0,0,0.0,3,2375,0,2002.0,0,6248 189th Pl NE,Redmond,WA 98052,USA
2014-06-17,286800.0,3,2.5,1413,3600.0,2.0,0,0.0,3,1413,0,2011.0,0,20130 110th Terrace SE,Kent,WA 98031,USA
2014-07-09,359000.0,3,1.5,1550,4980.0,1.0,0,0.0,3,1080,470,1978.0,0,10304 Interlake Ave N,Seattle,WA 98133,USA
2014-05-21,600000.0,4,2.5,2360,5226.0,2.0,0,0.0,3,2360,0,2001.0,0,8410 NE 124th St,Kirkland,WA 98034,USA
2014-06-23,440000.0,3,1.75,1560,7207.0,1.0,0,0.0,3,1250,310,1983.0,2009,8919 NE 142nd Way,Kirkland,WA 98034,USA
2014-05-13,975000.0,4,2.5,3490,7494.0,2.0,0,3.0,3,3490,0,2000.0,0,4902 159th Pl SE,Bellevue,WA 98006,USA
2014-06-02,440150.0,2,1.0,1110,6800.0,1.0,0,0.0,5,1000,110,1947.0,0,12216 Greenwood Ave N,Seattle,WA 98133,USA
2014-06-30,1230000.0,3,1.75,2200,14630.0,1.5,0,1.0,3,2200,0,1948.0,2003,9329 SE Shoreland Dr,Bellevue,WA 98004,USA
2014-06-24,325187.5,3,1.75,2000,7560.0,1.0,0,0.0,4,1300,700,1968.0,0,12621 SE 187th Pl,Renton,WA 98058,USA
2014-05-29,395000.0,2,1.0,1320,1824.0,1.5,0,0.0,4,1320,0,1909.0,1989,2000 30th Ave S,Seattle,WA 98144,USA
2014-06-25,435000.0,2,1.0,1060,3036.0,1.5,0,0.0,4,1060,0,1943.0,0,4202 4th Ave NE,Seattle,WA 98105,USA
2014-05-06,385000.0,3,1.75,1900,,1.0,0,0.0,3,1280,620,1982.0,0,5215 32nd Ave S,Seattle,WA 98118,USA
2014-05-15,312000.0,3,2.25,1490,974.0,2.0,0,0.0,3,1220,270,2009.0,0,5021 Delridge Way SW,Seattle,WA 98106,USA
2014-07-01,530000.0,3,2.5,3660,39478.0,2.0,0,2.0,4,3260,400,1989.0,0,27699 SE 401st St,Enumclaw,WA 98022,USA
2014-05-13,0.0,4,4.5,5030,11023.0,2.0,0,2.0,3,3250,1780,2008.0,0,4140 Boulevard Pl,Mercer Island,WA 98040,USA
2014-06-06,253500.0,2,1.0,810,4800.0,1.0,0,0.0,3,810,0,1948.0,1994,8850 34th Ave SW,Seattle,WA 98126,USA
2014-07-09,989000.0,5,4.5,4030,13474.0,2.0,0,0.0,3,4030,0,2000.0,0,25758 SE 31st Pl,Sammamish,WA 98075,USA
2014-05-23,505000.0,3,2.25,1670,1596.0,2.0,0,0.0,3,1220,450,2002.0,0,3019 30th Ave W,Seattle,WA 98199,USA
2014-06-24,230000.0,4,1.75,1850,6000.0,1.0,0,0.0,4,1270,580,1944.0,0,6909 S 124th St,Seattle,WA 98178,USA
2014-05-29,3100000.0,6,4.25,6980,15682.0,3.0,0,4.0,4,5330,1650,1999.0,0,5243 Forest Ave SE,Mercer Island,WA 98040,USA
2014-05-14,107500.0,4,1.5,1590,131551.0,1.0,0,3.0,4,1590,0,1966.0,0,23819 SE 384th St,Enumclaw,WA 98022,USA
2014-05-20,291000.0,3,1.75,1560,9788.0,1.0,0,0.0,3,1560,0,1964.0,2000,12816 84th Ave S,Seattle,WA 98178,USA
2014-06-23,800000.0,3,2.25,2380,11824.0,1.0,0,0.0,4,1450,930,1972.0,0,7234 91st Ave SE,Mercer Island,WA 98040,USA
2014-06-24,234975.0,4,2.75,2520,14021.0,2.0,0,0.0,3,2520,0,1999.0,0,28509 NE 149th Pl,Duvall,WA 98019,USA
2014-05-27,399000.0,4,2.5,2870,9292.0,2.0,0,0.0,3,2540,330,1979.0,2014,16727 163rd Pl SE,Renton,WA 98058,USA
2014-06-05,700000.0,3,2.5,2050,4185.0,2.0,0,0.0,3,2050,0,2011.0,0,8708 12th Ave NW,Seattle,WA 98117,USA
2014-05-07,1110000.0,4,1.5,2310,13300.0,1.0,0,0.0,3,1890,420,1950.0,2005,9724 NE 14th St,Clyde Hill,WA 98004,USA
2014-05-04,783500.0,3,2.5,2850,7130.0,2.0,0,,3,1990,860,1980.0,0,151 Euclid Ave,Seattle,WA 98122,USA
2014-06-25,270000.0,3,2.5,1670,8364.0,1.0,0,0.0,4,1300,370,1990.0,0,19223 SE 259th Pl,Covington,WA 98042,USA
2014-05-21,256750.0,3,2.5,1990,8991.0,1.0,0,0.0,3,1570,420,1969.0,2010,23255 133rd Ave SE,Kent,WA 98042,USA
2014-05-09,254000.0,3,2.5,1850,4597.0,2.0,0,0.0,3,1850,0,2003.0,0,15407 SE 252nd Pl,Covington,WA 98042,USA
2014-05-13,225000.0,4,1.5,1950,12559.0,1.5,0,0.0,3,1950,0,1939.0,1969,4030-4198 S 186th St,SeaTac,WA 98188,USA
2014-05-27,295832.0,5,1.0,1410,6400.0,1.0,0,0.0,5,960,450,1955.0,0,20208 1st Pl S,Des Moines,WA 98198,USA
2014-07-08,229629.5,2,1.0,770,8149.0,1.0,0,0.0,3,770,0,1948.0,1994,16040 28th Ave NE,Shoreline,WA 98155,USA
2014-06-26,1080000.0,4,3.5,3990,5267.0,2.0,0,0.0,3,3990,0,2008.0,0,16141 SE 45th Pl,Bellevue,WA 98006,USA
2014-06-16,385000.0,4,1.75,1690,4080.0,1.0,0,0.0,4,870,820,1984.0,0,3405 35th Ave S,Seattle,WA 98144,USA
2014-06-26,219500.0,3,1.0,1090,6710.0,1.5,0,0.0,5,1090,0,1912.0,0,116 J St SE,Auburn,WA 98002,USA
2014-06-18,337945.75,2,1.0,940,9839.0,1.0,0,0.0,3,940,0,1910.0,2006,4100 SW Othello St,Seattle,WA 98136,USA
2014-05-20,268971.875,4,2.5,1860,6687.0,1.0,0,0.0,4,1220,640,1983.0,0,22027 117th Ave SE,Kent,WA 98031,USA
2014-06-25,519000.0,4,2.5,1950,2617.0,1.5,0,0.0,4,1250,700,1910.0,0,1124 NW 56th St,Seattle,WA 98107,USA
2014-06-23,345100.0,3,3.75,1950,8625.0,1.0,0,0.0,3,1360,590,1959.0,1989,10636 60th Ave S,Seattle,WA 98178,USA
2014-06-03,941500.0,5,3.5,3490,9680.0,2.0,0,4.0,3,2460,1030,1980.0,0,20122 Richmond Beach Dr NW,Shoreline,WA 98177,USA
2014-07-03,850000.0,3,2.5,3230,5000.0,2.0,0,2.0,5,2430,800,1945.0,0,2431 NW Neptune Pl,Seattle,WA 98117,USA
2014-05-23,735000.0,3,2.5,2390,9157.0,2.0,0,0.0,3,2390,0,1984.0,0,14500-14526 NE 61st St,Redmond,WA 98052,USA
2014-07-09,565000.0,3,2.5,2500,7394.0,2.0,0,0.0,3,2500,0,1990.0,2009,12440 NE 160th St,Woodinville,WA 98072,USA
2014-06-10,566000.0,4,1.75,2440,5000.0,1.0,0,0.0,3,1340,1100,1954.0,2005,7328 12th Ave NW,Seattle,WA 98117,USA
2014-06-18,739888.0,3,2.5,2420,43177.0,2.0,0,4.0,4,1690,730,1989.0,0,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA
2014-05-12,840000.0,4,2.75,2600,2750.0,1.5,0,0.0,3,1620,980,1936.0,0,2455 Queen Anne Ave N,Seattle,WA 98109,USA
2014-05-08,230000.0,3,1.0,1390,16000.0,1.0,0,0.0,4,1390,0,1960.0,2001,322 9th Ave N,Algona,WA 98001,USA
2014-05-29,155000.0,3,1.0,1250,6250.0,1.0,0,0.0,2,1030,220,1949.0,0,8215 8th Ave S,Seattle,WA 98108,USA
2014-06-24,194000.0,3,1.0,1050,7577.0,1.0,0,0.0,3,1050,0,1983.0,2009,34810 18th Ave SW,Federal Way,WA 98023,USA
2014-06-05,725000.0,4,2.75,2420,10962.0,1.0,0,0.0,3,1530,890,1977.0,2004,1301 141st Pl NE,Bellevue,WA 98007,USA
2014-05-06,0.0,5,3.5,3480,36615.0,2.0,0,0.0,4,2490,990,1983.0,0,21809 SE 38th Pl,Issaquah,WA 98075,USA
2014-05-08,350000.0,4,1.75,2250,13515.0,1.0,0,0.0,4,2150,100,1940.0,2001,468 Scenic Way,Kent,WA 98030,USA
2014-06-12,1240000.0,5,4.0,4410,14380.0,2.0,0,0.0,3,4410,0,2006.0,0,16416 NE 40th St,Redmond,WA 98052,USA
2014-06-10,433000.0,3,1.75,1870,7189.0,1.0,0,0.0,3,1270,600,1959.0,1989,6811 51st Ave S,Seattle,WA 98118,USA
2014-06-24,0.0,3,2.75,1310,7300.0,1.0,0,0.0,3,1310,0,1957.0,2000,16232 SE 10th St,Bellevue,WA 98008,USA
2014-06-02,290000.0,3,2.5,2080,4828.0,2.0,0,0.0,3,2080,0,2002.0,0,25420 157th Ave SE,Covington,WA 98042,USA
2014-05-21,189650.0,2,1.75,1100,7600.0,1.0,0,0.0,3,1100,0,1980.0,0,1215 S 211th St,Des Moines,WA 98198,USA
2014-05-13,675000.0,4,2.5,3000,5548.0,2.0,0,0.0,3,3000,0,2006.0,0,11409 SE 71st Pl,Newcastle,WA 98056,USA
2014-05-12,156000.0,3,1.0,970,8580.0,1.0,0,0.0,3,970,0,1959.0,1989,29621 18th Ave S,Federal Way,WA 98003,USA
2014-07-08,2458000.0,4,5.25,6500,14986.0,2.0,0,0.0,3,5180,1320,2001.0,0,2205 78th Ave NE,Medina,WA 98039,USA
2014-05-30,790000.0,4,2.5,2310,5100.0,2.0,0,0.0,3,2310,0,2013.0,1923,144 NW 103rd St,Seattle,WA 98177,USA
2014-06-13,215000.0,2,1.0,710,7200.0,1.0,0,0.0,3,710,0,1943.0,2002,7027 S 125th St,Seattle,WA 98178,USA
2014-05-21,691000.0,4,2.75,2550,8632.0,1.0,0,0.0,3,1700,850,1972.0,2002,4118 107th Pl NE,Kirkland,WA 98033,USA
2014-06-23,471001.0,3,1.75,1800,6000.0,1.0,0,0.0,5,900,900,1905.0,0,719 N 80th St,Seattle,WA 98103,USA
2014-05-16,135333.3333,4,1.0,1530,7200.0,1.5,0,0.0,3,1400,130,1948.0,1994,5602 S Avon St,Seattle,WA 98178,USA
2014-07-08,550000.0,3,3.5,2490,3582.0,2.0,0,0.0,3,1720,770,2005.0,0,320 NW Boulder Pl,Issaquah,WA 98027,USA
2014-05-23,360000.0,3,2.0,1270,1323.0,3.0,0,0.0,3,1270,0,2006.0,0,8830 Midvale Ave N,Seattle,WA 98103,USA
2014-06-03,605000.0,3,2.0,2060,4040.0,1.0,0,0.0,4,1120,940,1947.0,1988,510 N 70th St,Seattle,WA 98103,USA
2014-05-16,490000.0,3,2.0,1450,2400.0,1.5,0,0.0,3,1450,0,1900.0,2003,1746 NW 60th St,Seattle,WA 98107,USA
2014-05-16,239900.0,4,2.25,1860,7000.0,1.0,0,0.0,3,1120,740,1979.0,2014,401 SW 322nd St,Federal Way,WA 98023,USA
2014-06-30,410000.0,1,1.5,1010,5750.0,1.0,0,0.0,3,1010,0,1911.0,1948,4611 SW Maple Way,Seattle,WA 98136,USA
2014-06-05,165000.0,3,1.0,1150,19200.0,1.0,0,0.0,4,1150,0,1908.0,0,36255 52nd Ave S,Auburn,WA 98001,USA
2014-06-25,657000.0,4,2.5,2180,3375.0,1.5,0,0.0,4,1420,760,1926.0,1993,7615 3rd Ave NW,Seattle,WA 98117,USA
2014-05-12,268971.875,4,2.5,2380,7066.0,2.0,0,0.0,4,2380,0,1997.0,0,12625 SE 228th Ct,Kent,WA 98031,USA
2014-05-29,535000.0,3,2.5,1360,1016.0,3.0,0,0.0,3,1310,50,2003.0,0,501 NE Ravenna Blvd,Seattle,WA 98115,USA
2014-05-27,760000.0,4,2.5,3330,7399.0,2.0,0,0.0,3,3330,0,2009.0,0,14009 NE 85th Ct,Redmond,WA 98052,USA
2014-07-01,920000.0,4,3.5,4080,10666.0,2.0,0,0.0,3,4080,0,2005.0,0,8950 237th Pl NE,Redmond,WA 98053,USA
2014-07-09,440000.0,3,1.5,1270,1413.0,3.0,0,0.0,3,1270,0,2007.0,0,1018 NE 96th St,Seattle,WA 98115,USA
2014-05-05,410000.0,3,2.25,1800,36704.0,1.0,0,0.0,4,1360,440,1978.0,2000,24502 SE Mirrormont Dr,,WA 98027,USA
2014-07-08,557500.0,3,2.25,1820,9670.0,2.0,0,0.0,3,1820,0,1984.0,0,17213 NE 32nd St,Redmond,WA 98052,USA
2014-06-11,399950.0,2,1.0,710,1131.0,2.0,0,0.0,4,710,0,1943.0,0,2358 Fairview Ave E,Seattle,WA 98102,USA
2014-05-02,750000.0,3,1.75,2240,10578.0,2.0,0,,5,1550,690,1923.0,0,3225 NE 92nd St,,WA 98115,USA
2014-06-25,531500.0,4,2.75,3110,49765.0,1.0,0,0.0,4,3110,0,1958.0,1972,22426 SE 300th St,Black Diamond,WA 98010,USA
2014-07-01,515000.0,2,1.0,1050,5000.0,1.0,0,0.0,5,1050,0,1907.0,0,5609 9th Ave NW,Seattle,WA 98107,USA
2014-05-29,529000.0,3,1.0,1590,6420.0,1.0,0,0.0,3,1590,0,1944.0,0,4531 SW Webster St,Seattle,WA 98136,USA
2014-05-20,385000.0,3,1.5,1490,9630.0,1.0,0,0.0,4,1490,0,1959.0,0,6428 NE 184th St,Kenmore,WA 98028,USA
2014-06-02,472500.0,3,2.0,1750,15500.0,1.0,0,0.0,3,1490,260,1982.0,0,20604 SE 24th St,Sammamish,WA 98075,USA
2014-06-25,957000.0,5,3.25,3160,5000.0,2.0,0,2.0,3,2180,980,2005.0,0,3700 W Fulton St,Seattle,WA 98199,USA
2014-05-21,246000.0,3,1.5,1780,23819.0,1.0,0,0.0,3,1780,0,1953.0,0,12432 16th Ave S,Seattle,WA 98168,USA
2014-06-27,490000.0,3,2.5,2230,5348.0,2.0,0,0.0,3,2230,0,2000.0,0,7325 Heather Ave SE,Snoqualmie,WA 98065,USA
2014-06-19,519000.0,3,2.75,2020,10744.0,1.0,0,0.0,5,1270,750,1954.0,0,18107-18199 6th Ave SW,Normandy Park,WA 98166,USA
2014-05-19,524950.0,3,1.75,1890,3825.0,1.0,0,0.0,3,1290,600,1974.0,0,7360 19th Ave NW,Seattle,WA 98117,USA
2014-06-23,225000.0,3,1.75,1580,8820.0,1.0,0,0.0,4,1580,0,1967.0,0,31711 7th Pl S,Federal Way,WA 98003,USA
2014-07-09,840000.0,3,2.0,2783,11177.0,2.0,0,0.0,3,2783,0,1910.0,1999,3672 SW Orchard St,Seattle,WA 98126,USA
2014-07-07,575000.0,4,2.5,2400,6137.0,2.0,0,0.0,3,2400,0,1990.0,2009,22447 NE 9th Dr,Sammamish,WA 98074,USA
2014-05-12,315275.0,3,1.75,1440,8040.0,1.0,0,0.0,3,960,480,1951.0,1994,11521 22nd Ave NE,Seattle,WA 98125,USA
2014-05-15,585000.0,5,1.75,2000,3750.0,2.0,0,9.0,4,2000,0,1921.0,0,309 N 46th St,Seattle,WA 98103,USA
2014-05-28,535000.0,3,2.5,1720,4006.0,2.0,0,0.0,3,1720,0,1994.0,0,4228 249th Ct SE,Issaquah,WA 98029,USA
